domain,flow,confirmed,evidence,login_url,final_url
adjust.com,none,,,https://adjust.com/login,
adswizz.com,none,,,https://adswizz.com/login,
amazonprinting.com,none,,,https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fb%3Fnode%3D14866317011%26ref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,
arena.net,none,,,https://account.arena.net/login,
bbpos.com,none,,,https://bbpos.com/login,
bilt.com,none,,,https://id.biltrewards.com/,
chrono24.com,none,,,https://chrono24.com/login,
cloudcovermusic.com,none,,,https://tune.cloudcovermusic.com/,
equityapartments.com,none,,,https://my.equityapartments.com/,
fortinos.ca,none,,,https://fortinos.ca/login,
free-now.com,none,,,https://free-now.com/login,
guildwars2.com,none,,,https://account.arena.net/,
hellopublic.com,google_unknown,,ERR:Page.goto: net::ERR_TUNNEL_CON,https://hellopublic.com/login,
holidu.com,none,,,https://auth.holidu.com/,
insurify.com,code,,response_type=code,https://insurify.com/login,
joefresh.com,none,,,https://joefresh.com/login,
loblaws.ca,none,,,https://loblaws.ca/login,
maxi.ca,none,,,https://maxi.ca/login,
mezmo.com,code,,response_type=code,https://app.mezmo.com/account/signin,https://app.mezmo.com/account/signin
mrandmrssmith.com,none,,,https://mrandmrssmith.com/login,
mufg.jp,google_unknown,,ERR:Page.goto: net::ERR_TUNNEL_CON,https://mufg.jp/login,
mufgemea.com,none,,,https://mufgemea.com/login,
nofrills.ca,none,,,https://nofrills.ca/login,
opers.org,none,,,https://member.opers.org/,
padmapper.com,none,,,https://padmapper.com/login,
pandora.com,none,,,https://pandora.com/login,
pcexpress.ca,none,,,https://pcexpress.ca/login,
pcfinancial.ca,none,,,https://secure.pcfinancial.ca/login,
pcoptimum.ca,none,,,https://pcoptimum.ca/login,
percy.io,none,,,https://percy.io/login,
pharmaprix.ca,none,,,https://pharmaprix.ca/login,
provigo.ca,none,,,https://provigo.ca/login,
qhrtechnologies.com,none,,,https://qhrtechnologies.com/login,
realcanadiansuperstore.ca,none,,,https://realcanadiansuperstore.ca/login,
rev.ai,none,,,https://rev.ai/login,
saferpay.com,none,,,https://saferpay.com/login,
shoppersdrugmart.ca,none,,,https://shoppersdrugmart.ca/login,
siriusxm.com,none,,,https://care.siriusxm.com/accountcenter/login?redirect_uri=https%3A%2F%2Fcare.siriusxm.com%2Fsubscribe%2Fcheckout%2Fpurchase%2Fsatellite%2Fadd-radio-router&intcmp=OTHER_NA_www%3AHome__Content,
six-dochub.com,none,,,https://six-dochub.com/login,
smartdepo.law,code,,response_type=code,https://chatapp.smartdepo.law/,
temi.com,none,,,https://temi.com/login,
themobileshop.ca,none,,,https://themobileshop.ca/login,
tntsupermarket.com,none,,,https://tntsupermarket.com/login,
v0.dev,code,,response_type=code,https://v0.dev/login,
veed.io,token,yes,initTokenClient,https://veed.io/login,
vivmarkresidential.com,none,,,https://equityapartments.greatjob.net/jobtools/JnCustomLogin.Login?in_organid=22794,
wholesaleclub.ca,none,,,https://wholesaleclub.ca/login,
wisemanager.com,none,,,https://login.wisemanager.com/,
wurl.com,none,,,https://wurl.com/login,
yourindependentgrocer.ca,none,,,https://yourindependentgrocer.ca/login,
zehrs.ca,none,,,https://zehrs.ca/login,
