domain,flow,confirmed,evidence,login_url,final_url
account.minimax.io,google_unknown,,gsi_only,https://account.minimax.io/unified-login,
account.sendcloud.com,code,,response_type=code,https://account.sendcloud.com/login/,
account.sixnationsrugby.com,code,,response_type=code,https://account.sixnationsrugby.com/en/sign-in,
accounts.foyr.com,jwt,yes,response_type=id_token,https://accounts.foyr.com/oauth2/v1/interaction/33449bbb-feda-41d9-b708-d0dcd1732c93/login,
addx.co,none,,,https://addx.co/en/,
app.adgoji.com,token,yes,initTokenClient,https://app.adgoji.com/sign-up,
app.amberscript.com,code,,response_type=code,https://app.amberscript.com/login,
app.channable.com,jwt,yes,response_type=id_token,https://app.channable.com/login,
app.channext.com,none,,,https://app.channext.com/login,
app.cialfo.co,google_unknown,,gsi_only,https://app.cialfo.co/app/auth/signin,
app.connecterra.ai,code,,response_type=code,https://app.connecterra.ai/auth/login,
app.dashleads.ai,code,,response_type=code,https://app.dashleads.ai/login,
app.deeploy.ml,code,,response_type=code,https://app.deeploy.ml/login,
app.grass.io,none,,,https://app.grass.io/login,
app.impt.io,google_unknown,,gsi_only,https://app.impt.io/find-hotel-input,
app.orbisk.com,code,,response_type=code,https://app.orbisk.com/authentication/login,
app.paytsoftware.com,code,,response_type=code,https://app.paytsoftware.com/,
app.peaks.com,google_unknown,,gsi_only,https://app.peaks.com/nl/en/login,
app.rida.ai,code,,response_type=code,https://app.rida.ai/login,
app.stacks.ai,code,,response_type=code,https://app.stacks.ai/signin,
app.staircase.ai,jwt,yes,response_type=id_token,https://app.staircase.ai/login,
app.thefabricant.com,google_unknown,,ERR:Page.goto: net::ERR_SSL_VERSIO,https://app.thefabricant.com/,
auth.golocad.com,none,,,https://auth.golocad.com/login,
auth.groundup.ai,none,,,https://auth.groundup.ai/if/flow/gu-authentication-flow/,
auth.lepaya.com,none,,,https://auth.lepaya.com/u/login/identifier,
auth.naqcyber.com,none,,,https://auth.naqcyber.com/u/login,
auth.skuad.io,google_unknown,,gsi_only,https://auth.skuad.io/pay,
auth.tebi.co,none,,,https://auth.tebi.co/u/login,
auth.wetransfer.com,jwt,yes,gis_id:accounts.id.initialize,https://auth.wetransfer.com/login,
axoniq.eu.auth0.com,none,,,https://axoniq.eu.auth0.com/u/login,
bird.com,code,,response_type=code,https://bird.com/dashboard/login,
bit.com,jwt,yes,response_type=id_token,https://www.bit.com/login,
blendle.com,google_unknown,,gsi_only,https://www.blendle.com/nl/authentication/signin,
campspace.com,jwt,yes,response_type=id_token,https://campspace.com/en/login,
chainels.com,code,,response_type=code,https://www.chainels.com/login,
cm.partipost.com,token,yes,initTokenClient,https://cm.partipost.com/register,
codesandbox.io,none,,,https://codesandbox.io/signin,
console.weaviate.cloud,code,,response_type=code,https://console.weaviate.cloud/signin,
console.zegocloud.com,code,,response_type=code,https://console.zegocloud.com/account/login,
console.zenadmin.ai,token,yes,initTokenClient,https://console.zenadmin.ai/auth,
dashboard.boxo.io,token,yes,initTokenClient,https://dashboard.boxo.io/login,
dashboard.tazapay.com,code,,response_type=code,https://dashboard.tazapay.com/,
easytransferglobal.com,token,yes,response_type=token,https://www.easytransferglobal.com/login,
employer.bossjob.com,token,yes,initTokenClient,https://employer.bossjob.com/,
fastjobs.sg,none,,,https://www.fastjobs.sg/jobseeker/login,
ferryhopper.com,jwt,yes,gis_id:accounts.id.initialize,https://www.ferryhopper.com/,
framer.com,none,,,https://framer.com/login/,
goboony.com,none,,,https://www.goboony.com/,
gocomet.com,none,,,https://www.gocomet.com/login,
heymax.ai,jwt,yes,gis_id:accounts.id.initialize,https://heymax.ai/auth/login,
hiber.cloud,code,,response_type=code,https://hiber.cloud/login,
hitpayapp.com,none,,,https://hitpayapp.com/,
hubs.com,none,,,https://www.hubs.com/manufacture/sign-up,
impress.ai,code,,response_type=code,https://impress.ai/accounts/login/,
klook.com,none,,,https://www.klook.com/,
lbank.info,jwt,yes,response_type=id_token,https://www.lbank.info/login,
learn.growthtribe.io,none,,,https://learn.growthtribe.io/users/sign_in,
login.cropspace.com,code,,response_type=code,https://login.cropspace.com/u/login,
manus.im,code,,response_type=code,https://manus.im/login,
metroresidences.com,jwt,yes,response_type=id_token,https://www.metroresidences.com/customer-dashboard/login,
my.osome.com,code,,response_type=code,https://my.osome.com/,
otrium.com,none,,,https://www.otrium.com/sign-in,
pandaremit.com,jwt,yes,response_type=id_token,https://www.pandaremit.com/en/aus/register,
parcelperform.com,jwt,yes,response_type=id_token,https://www.parcelperform.com/login,
platform.dimuto.io,code,,response_type=code,https://platform.dimuto.io/admin/login,
play.instruqt.com,code,,response_type=code,https://play.instruqt.com/login,
plus.wazp.io,code,,response_type=code,https://plus.wazp.io/auth/signup,
polarsteps.com,jwt,yes,response_type=id_token,https://www.polarsteps.com/login,
pollo.ai,jwt,yes,gis_id:accounts.id.initialize,https://pollo.ai/,
portal.squidloyalty.app,code,,response_type=code,https://portal.squidloyalty.app/login,
realvantage.co,none,,,https://www.realvantage.co/login,
reddoorz.com,none,,,https://www.reddoorz.com/en-id/,
secure.swingvy.com,code,,response_type=code,https://secure.swingvy.com/,
sia.landlifecompany.com,code,,response_type=code,https://sia.landlifecompany.com/,
signin.cradle.bio,code,,response_type=code,https://signin.cradle.bio/,
sketch.com,code,,response_type=code,https://www.sketch.com/signin/,
sportal.sentinelprotocol.io,token,yes,response_type=token,https://sportal.sentinelprotocol.io/login,
sprints.ai,none,,,https://www.sprints.ai/en-eg,
sr.knowlarity.com,code,,response_type=code,https://sr.knowlarity.com/,
sso.hotmart.com,none,,,https://sso.hotmart.com/login,
sso.zuzuhs.com,none,,,https://sso.zuzuhs.com/realms/zuzuhms/protocol/openid-connect/auth,
studocu.com,none,,,https://www.studocu.com/,
tigersecurities.com,none,,,https://www.tigersecurities.com/login,
topview.ai,none,,,https://www.topview.ai/,
tracxlogis.com,code,,response_type=code,https://www.tracxlogis.com/login,
travala.com,token,yes,initTokenClient,https://www.travala.com/,
us1.accountsiq.com,none,,,https://us1.accountsiq.com/system/dashboard/login/login.aspx,
w4games.co,token,yes,response_type=token,https://w4games.co/web/login,
web.tapelectric.app,none,,,https://web.tapelectric.app/login,
whale-login.stage.meetwhale.com,jwt,yes,gis_id:accounts.id.initialize,https://whale-login.stage.meetwhale.com/login,
wootag.com,code,,response_type=code,https://www.wootag.com/apps-dashboard/login,
