domain,flow,confirmed,evidence,login_url,final_url
1up.ai,none,,,https://1up.ai/,https://1up.ai/
accountablehq.com,jwt,yes,gis_credential,https://www.accountablehq.com/,https://www.accountablehq.com/
aito.ai,none,,,https://console.aito.ai/account/authentication,https://console.aito.ai/account/authentication
allo.io,none,,,https://allo.io/login,https://allo.io/login
amilia.com,none,,,https://app.amilia.com/en/Login,https://app.amilia.com/en/Login
anaconda.com,none,,,https://auth.anaconda.com/ui/login/a201f8d2-c7c1-4552-a03f-ec65ad536e15,https://auth.anaconda.com/ui/login/4b9a5b83-e9f0-4a46-a00e-ea0e8b55a22a
apono.io,code,,response_type=code,https://app.apono.io/account/login,https://app.apono.io/account/login
aptus.ai,none,,,https://next.aptus.ai/auth/sso,https://next.aptus.ai/auth/sso
archilogic.com,none,,,https://app.archilogic.com/login,https://app.archilogic.com/login
at.cafe,none,,,https://at.cafe/,https://at.cafe/
axcient.com,none,,,https://axcient.com/,https://axcient.com/
biorender.com,code,,response_type=code,https://app.biorender.com/user/signin,https://app.biorender.com/user/signin
birdie.care,none,,,https://www.birdie.care/,https://www.birdie.care/
biteable.com,none,,,https://biteable.com/,https://biteable.com/
bitskout.com,none,,,https://www.bitskout.com/,https://www.bitskout.com/
bizagi.com,none,,,https://www.bizagi.com/en,https://www.bizagi.com/en
blippar.com,none,,,https://www.blippar.com/,https://www.blippar.com/
bliro.io,none,,,https://accounts.bliro.io/u/login/identifier,https://accounts.bliro.io/u/login/identifier
boardable.com,none,,,https://boardable.com/,https://boardable.com/
boclips.com,none,,,https://www.boclips.com/,https://www.boclips.com/
bonusly.com,none,,,https://bonusly.com/,https://bonusly.com/
brikl.com,none,,,https://brikl.com/,https://brikl.com/
budibase.com,none,,,https://budibase.com/,https://budibase.com/
bydesign.io,none,,,https://www.bydesign.io/,https://www.bydesign.io/
calcs.com,none,,,https://calcs.com/,https://calcs.com/
carbidesecure.com,none,,,https://app.carbidesecure.com/users/sign_in,https://app.carbidesecure.com/users/sign_in
carbonregistry.com,none,,,https://www.carbonregistry.com/,https://www.carbonregistry.com/
cargofy.com,none,,,https://cargofy.com/,https://cargofy.com/
cascade.app,none,,,https://www.cascade.app/,https://www.cascade.app/
certifaction.com,none,,,https://certifaction.com/,https://certifaction.com/
chipagents.ai,none,,,https://chipagents.ai/,https://chipagents.ai/
claned.com,token,yes,response_type=token,https://app.claned.com/en/auth/login,https://app.claned.com/en/auth/login
claralabs.com,none,,,https://www.claralabs.com/,https://www.claralabs.com/
clickhouse.com,none,,,https://clickhouse.com/,https://clickhouse.com/
cline.bot,none,,,https://cline.bot/,https://cline.bot/
clora.com,none,,,https://www.clora.com/,https://www.clora.com/
cockroachlabs.com,none,,,https://www.cockroachlabs.com/,https://www.cockroachlabs.com/
codat.io,none,,,https://codat.io/,https://codat.io/
cognitive3d.com,code,,response_type=code,https://app.cognitive3d.com/login,https://app.cognitive3d.com/login
colossyan.com,code,,response_type=code,https://app.colossyan.com/,https://app.colossyan.com/auth/signin
contractbook.com,none,,,https://contractbook.com/,https://contractbook.com/
copilot.com,none,,,https://www.copilot.com/login,https://www.copilot.com/
copy.ai,none,,,https://www.copy.ai/,https://www.copy.ai/
coupler.io,none,,,https://www.coupler.io/,https://www.coupler.io/
cybrary.it,none,,,https://app.cybrary.it/login,https://app.cybrary.it/login
cybsafe.com,none,,,https://www.cybsafe.com/,https://www.cybsafe.com/
dash.fi,google_unknown,,gsi_only,https://app.dash.fi/login,https://app.dash.fi/login
datapeople.io,none,,,https://app.datapeople.io/app/login,https://app.datapeople.io/app/login
delightree.com,none,,,https://www.delightree.com/,https://www.delightree.com/
demodesk.com,none,,,https://demodesk.com/,https://demodesk.ai/
dialpad.com,none,,,https://www.dialpad.com/,https://www.dialpad.com/
docsumo.com,code,,response_type=code,https://app.docsumo.com/,https://app.docsumo.com/login
dugga.com,code,,response_type=code,https://auth.dugga.com/,https://auth.dugga.com/
englishcentral.com,none,,,https://www.englishcentral.com/browse/videos,https://www.englishcentral.com/browse/videos
experience.com,none,,,https://app.experience.com/user/signin,https://app.experience.com/user/signin
fan.school,code,,response_type=code,https://fan.school/login,https://fan.school/login
file.ai,none,,,https://www.file.ai/,https://www.file.ai/
findmyfactory.eu,none,,,https://www.findmyfactory.eu/,https://www.findmyfactory.eu/
fingerprint.com,none,,,https://dashboard.fingerprint.com/login,https://dashboard.fingerprint.com/login
flatfile.com,code,,response_type=code,https://platform.flatfile.com/oauth/dashboard,https://platform.flatfile.com/oauth/login?redirect_uri=%2Foauth%2Fauthorize%3Fresponse_type%3Dcode%26state%3Daxxx%26client_id%3Ddashboard%26code_challenge%3Dxxxx%26code_challenge_method%3DPLAIN%26redirect_uri%3Dhttp%253A%252F%252Fplatform.flatfile.com%252Foauth%252Fdashboard
fleep.io,code,,response_type=code,https://fleep.io/login,https://fleep.io/login
foodsteps.earth,none,,,https://www.foodsteps.earth/,https://www.foodsteps.earth/
fordefi.com,none,,,https://fordefi.com/,https://fordefi.com/
gaiia.com,none,,,https://gaiia.com/,https://gaiia.com/
ganttic.com,none,,,https://www.ganttic.com/,https://www.ganttic.com/?nab=1
gearflow.com,none,,,https://gearflow.com/,https://gearflow.com/
getunomi.com,none,,,https://getunomi.com/,https://getunomi.com/
gigaom.com,code,,response_type=code,https://gigaom.com/assets-login/,https://gigaom.com/assets-login/
goairspeed.com,none,,,https://www.goairspeed.com/,https://www.goairspeed.com/
gwi.com,none,,,https://www.gwi.com/,https://www.gwi.com/
happeo.com,none,,,https://www.happeo.com/,https://www.happeo.com/
harborlab.com,none,,,https://www.harborlab.com/,https://www.harborlab.com/
harbourshare.com,none,,,https://www.harbourshare.com/,https://www.harbourshare.com/
hefringmarine.com,none,,,https://www.hefringmarine.com/,https://www.hefringmarine.com/
heymarket.com,none,,,https://www.heymarket.com/hey/,https://www.heymarket.com/
hihello.com,none,,,https://hihello.com/,https://www.hihello.com/
homezada.com,none,,,https://www.homezada.com/,https://www.homezada.com/
horizon3.ai,none,,,https://horizon3.ai/,https://horizon3.ai/
