domain,flow,confirmed,evidence,login_url,final_url
account.lovecrafts.com,none,,,https://account.lovecrafts.com/authentication/login,
accounts.graphext.com,jwt,yes,response_type=id_token,https://accounts.graphext.com/users/sign_in,
admin.last.app,jwt,yes,response_type=id_token,https://admin.last.app/login,
aireuropa.com,none,,,https://www.aireuropa.com/ot/en/signup,
airmeet.com,code,,response_type=code,https://www.airmeet.com/signin/auth,
amovens.com,none,,,https://amovens.com/,
app.dcycle.io,code,,response_type=code,https://app.dcycle.io/signin,
app.ditto.ai,code,,response_type=code,https://app.ditto.ai/login,
app.embat.io,code,,response_type=code,https://app.embat.io/login,
app.enginy.ai,code,,response_type=code,https://app.enginy.ai/login,
app.gonift.com,code,,response_type=code,https://app.gonift.com/users/sign_in,
app.keeper.ai,code,,response_type=code,https://app.keeper.ai/login,
app.naga.com,jwt,yes,response_type=id_token,https://app.naga.com/login?lang=en,
app.natter.co,code,,response_type=code,https://app.natter.co/login,
app.playtomic.com,jwt,yes,gis_id:g_id_onload,https://app.playtomic.com/login,
app.remuner.com,code,,response_type=code,https://app.remuner.com/login,
app.sesametime.com,jwt,yes,response_type=id_token,https://app.sesametime.com/login,
app.taxdown.es,google_unknown,,gsi_only,https://app.taxdown.es/login,
auth.genially.com,none,,,https://auth.genially.com/login?from=home-variant,
auth.progress.cloud,code,,response_type=code,https://auth.progress.cloud/user/login,
auth.sequentiahub.com,none,,,https://auth.sequentiahub.com/login,
badi.com,google_unknown,,gsi_only,https://badi.com/,
bigbuy.eu,none,,,https://www.bigbuy.eu/en/login/,
bipicar.com,none,,,https://bipicar.com/uk/en/,
booking.kampaoh.com,none,,,https://booking.kampaoh.com/register?lang=en,
buendia.travel,none,,,https://buendia.travel/,
business.jobandtalent.com,none,,,https://business.jobandtalent.com/login,
byhours.com,none,,,https://www.byhours.com/en/login,
camphq.ballogy.com,code,,response_type=code,https://camphq.ballogy.com/login,
campusvirtual.thebridge.tech,none,,,https://campusvirtual.thebridge.tech/login/index.php,
cataloniahotels.com,jwt,yes,gis_id:accounts.id.initialize,https://www.cataloniahotels.com/en,
chat.luzia.com,jwt,yes,gis_id:accounts.id.initialize,https://chat.luzia.com/en,
civitatis.com,jwt,yes,gis_id:accounts.id.initialize,https://www.civitatis.com/en/,
clientes.orbidi.com,none,,,https://clientes.orbidi.com/login,
climate.goodwings.com,none,,,https://climate.goodwings.com/login,
coach.ballogy.com,jwt,yes,response_type=id_token,https://coach.ballogy.com/login,
cobee.eu.auth0.com,none,,,https://cobee.eu.auth0.com/u/login/identifier,
console.powens.com,google_unknown,,gsi_only,https://console.powens.com/auth/register,
couple.ai,jwt,yes,gis_id:g_id_onload,https://www.couple.ai/,
creator.exlyapp.com,jwt,yes,response_type=id_token,https://creator.exlyapp.com/#/,
drenting.com,google_unknown,,gsi_only,https://www.drenting.com/register/,
flipboard.com,google_unknown,,gsi_only,https://flipboard.com/,
getmurphy.ai,none,,,https://www.getmurphy.ai/,
globein.com,code,,response_type=code,https://globein.com/authorization,
glovoapp.com,token,yes,initTokenClient,https://glovoapp.com/en/login,
identity.fastbreak.ai,code,,response_type=code,https://identity.fastbreak.ai/login,
in.xygeni.io,code,,response_type=code,https://in.xygeni.io/auth/login,
login.laliga.es,code,,response_type=code,https://login.laliga.es/laligadspprob2c.onmicrosoft.com/oauth2/v2.0/authorize?p=b2c_1a_5ulaip_parametrized_signin&response_type=code&client_id=6457fa17-1224-416a-b21a-ee6ce76e9bc0&nonce=defaultNonce&redirect_uri=https%3A%2F%2Ffanslaliga.laliga.com%2Fapi%2Fv3%2FloginResponse%2F6457fa17-1224-416a-b21a-ee6ce76e9bc0&response_mode=form_post&scope=openid%20offline_access&prompt=login,
lookiero.co.uk,token,yes,initTokenClient,https://lookiero.co.uk/user/login,
make.org,token,yes,initTokenClient,https://make.org/EG,
mansa.com,token,yes,initTokenClient,https://www.mansa.com/auth/sign_up,
nebenan.de,jwt,yes,response_type=id_token,https://nebenan.de/login,
nido.gonido.com,code,,response_type=code,https://nido.gonido.com/auth,
olivahealth.app,code,,response_type=code,https://olivahealth.app/,
peoople.app,none,,,https://peoople.app/es/login/?mode=register,
portal.clever.gy,code,,response_type=code,https://portal.clever.gy/auth/login,
portal.mydost.ai,code,,response_type=code,https://portal.mydost.ai/auth/login,
portal.village.health,jwt,yes,response_type=id_token,https://portal.village.health/login,
signin.realmadrid.com,code,,initCodeClient,https://signin.realmadrid.com/#/sign-in/user,
spotahome.com,jwt,yes,gis_id:accounts.id.initialize,https://www.spotahome.com/,
tiendanimal.es,none,,,https://www.tiendanimal.es/,
toysrus.es,none,,,https://www.toysrus.es/login,
tradeinn.com,code,,initCodeClient,https://www.tradeinn.com/,
tradingview.com,jwt,yes,gis_id:g_id_onload,https://www.tradingview.com/,
uk.wallapop.com,jwt,yes,gis_id:accounts.google.com/gsi/bu,https://uk.wallapop.com/auth/onboarding,
vrchat.com,none,,,https://vrchat.com/home/login,
webapp.consentio.co,code,,response_type=code,https://webapp.consentio.co/login,
workfully.com,none,,,https://workfully.com/,
workfully.eu.auth0.com,code,,response_type=code,https://workfully.eu.auth0.com/u/login/identifier,
xceed.me,none,,,https://xceed.me/en,
